it_load,outdoor_temp,outdoor_humidity,return_air_temp_current,return_air_humidity_current,chw_return_temp,fan_speed,chw_supply_temp,chw_flow,num_cracs,total_power,cop
0.7203488153487227,36.97485965509125,46.47216926229741,20.027995795872844,58.40499641071145,21,0.36329827678212123,15,21.5,29,201.09114601146186,3.1355971569993475
0.6244343401069994,40.12504476699552,52.68726936486304,20.206380416224647,48.705524563191354,21,0.7927472306343535,15,21.5,12,120.12265638257956,2.4894196420598593
0.6669410136189504,28.816049591061656,67.45444970088636,23.376136888518833,59.53957535860655,21,0.8991668022463297,15,21.5,23,171.31444455913538,3.040878340145085
0.9051985037973331,42.89710917368599,59.46332970171092,17.079087679174872,48.33589838046689,21,0.5417277261921468,15,21.5,8,106.7909653668533,1.8793215334020232
0.821844291093011,44.383540522565,29.811123654703984,27.510397100636766,54.83836333416629,21,0.8829043278334838,15,21.5,10,114.65541414321865,2.4911614115974743
0.7625744371357916,38.14884148856531,68.70924616995745,18.668115227538465,53.43237469596506,21,0.6921172433228575,15,21.5,4,75.81534461871567,1.8720887174433938
0.4464501815217643,20.619776015813255,68.01258088454867,22.284905776554776,58.29152439991001,21,0.617621096551626,15,21.5,23,163.2645444674605,3.076222605301822
0.9540849322295275,37.89543966198887,42.79337443546622,15.636180690113788,50.271251052454716,21,0.8831077905041524,15,21.5,16,147.4014631760492,2.646704587459463
0.5631723545092813,33.8687801418446,52.65727512661559,26.447612614248072,59.52972226729415,21,0.7230804533100224,15,21.5,24,169.50818041476552,3.181690912731333
0.633884639174604,22.52976564516552,51.41527465954762,24.086527084541316,47.425224442132865,21,0.6516067752061374,15,21.5,13,124.32377110494984,2.5589749218421156
0.8068669447898587,38.64725135646529,61.051698433238236,16.74434541758455,58.72836401439723,21,0.3977040414660899,15,21.5,31,215.70819522895434,3.0879434581166336
0.6032949790816948,32.080438057430115,58.22032199316733,19.013989408886157,56.824909240518565,21,0.9029220672320397,15,21.5,17,139.04345158014388,2.8278827910746114
0.5154762340226298,34.112102604278164,79.34669131087553,26.823122126092127,49.426633854009054,21,0.6322056885528191,15,21.5,21,158.01376833194365,2.923591193922861
0.3065108038445279,18.77726687924156,24.07807505036205,22.7660007110385,58.95951878595751,21,0.6524594429660473,15,21.5,25,160.8090871803794,3.293419210993383
0.795404890596674,33.44310210538256,61.215046564856785,24.60863441038284,45.05440046608314,21,0.740752439463126,15,21.5,9,117.7802609753296,1.9902089337262014
0.9203297681383145,23.76054923232475,69.18597333666034,19.822100076853477,45.05975494301983,21,0.7811414462393218,15,21.5,6,108.32822201250035,1.659808037022642
0.43542576004008016,23.27898219385675,60.00255353497214,19.28136326743074,57.701025596980145,21,0.7192058732681454,15,21.5,7,76.43632676023837,2.4342983138375422
0.9607160348011734,40.304688005347195,26.512611353731472,15.159770636110888,52.40141144788349,21,0.8904520798942468,15,21.5,9,118.08112344516456,2.1105767112128704
0.9673643634854308,40.71699711843229,21.24736301172065,26.799958858362828,57.65631073462974,21,0.38140928175844296,15,21.5,11,124.05489618917103,2.4965727499953125
0.8305397291842822,35.66613839542789,76.68160327714179,32.37403143821103,50.28837296541893,21,0.8596401554695663,15,21.5,25,191.09760637122267,3.1332197614312594
0.45596434451464807,37.77918174114765,46.2581779123546,15.635594345620872,48.844418696819574,21,0.41645227885255093,15,21.5,8,91.16983088726566,2.039975258172468
0.7679900873466607,39.12214347811083,71.50139336725641,32.69292640819691,52.31223710736907,21,0.6159731412435885,15,21.5,8,98.48813484006047,2.5973259542586273
0.6146344579842626,34.73941976971156,54.398194532966286,17.854234784690842,52.62471819093257,21,0.32060585572487255,15,21.5,18,144.2850066342502,2.855811662319342
0.5444367687451035,44.96424808697422,27.22923820098415,18.47986369348659,56.4140999489468,21,0.5180338984827271,15,21.5,9,101.71621902905859,2.103360061962769
0.6587008037243152,36.647542116882164,77.61709247646732,21.263384583825715,52.923045303635035,21,0.8486411518296713,15,21.5,30,216.19358660300716,2.996210531651092
0.5871514715498913,25.18234294108711,45.201481325985576,17.691910176121826,55.11972018105569,21,0.8720996547000575,15,21.5,2,69.50443663926325,1.0032670126543735
0.6910528010659291,32.75629004389235,47.296469885595826,29.60529305000084,54.32726051104816,21,0.9084288466599746,15,21.5,27,195.94752780191243,3.163020791435499
0.9363098030621069,26.552752821949746,29.279506663205307,21.91250810103969,56.54608605961561,21,0.4071506754152123,15,21.5,4,88.46422226247977,1.8137702599014853
0.6154462026878513,35.000060876366106,76.41452904434567,17.396215619186137,58.64692539339503,21,0.8847411292799645,15,21.5,29,210.08945489924727,3.0093891506915287
0.9568916178473477,32.062704331082145,78.52249143293426,32.36744001857746,58.56900043239477,21,0.5792841471902579,15,21.5,20,174.23557079612786,2.820534196509123
0.5084381802481308,39.354220551384685,23.243978240655363,33.51654014898005,46.538255065343094,21,0.599608880058476,15,21.5,20,146.75150669495247,3.172246662838546
0.3656545918088772,38.867953954773895,70.0043979435722,18.33830136901685,59.708211018462606,21,0.7293776188477658,15,21.5,4,57.78633205195648,1.7957868538420294
0.9244187604293506,39.36224272479011,53.32558860380505,34.17236030303379,51.681479159145034,21,0.616131047980625,15,21.5,29,218.2910008644907,3.005208886102671
0.6561730930087155,36.79760905185768,74.71865648412188,28.495817284173178,45.77776653465506,21,0.8748003947764855,15,21.5,10,109.5814742559355,2.37292278709283
0.470497782019998,41.901454205253984,22.638367503952487,23.189126467762435,59.76140771901891,21,0.45674469622144814,15,21.5,22,153.94350087337259,3.1711335882254033
0.6041219957129788,33.76834123629486,78.95212218591774,20.00786423488935,58.05087326414599,21,0.37211750927787096,15,21.5,9,89.69129454155319,2.438029380103949
0.9627624398910286,25.116634682702617,63.025363342720944,31.669436305433546,50.65154887577096,21,0.5366562068381043,15,21.5,6,94.46697379116948,2.2518522397706917
0.6731172012207938,35.370297200023785,50.71250703211291,34.19477300836574,50.47438843146768,21,0.998851714201985,15,21.5,17,139.98807851008584,3.0434083074601945
0.31418669482624023,23.099148507502328,55.283398362339064,18.23083971361224,57.15513100196361,21,0.7858135837401845,15,21.5,11,97.78707009210166,2.472232568766662
0.6054888719365061,21.48316844461138,31.0188369819477,19.946371904577912,54.088277469148004,21,0.5799722130408793,15,21.5,2,67.69781673171936,1.2918654081193652
0.7093171878323914,30.562689943503536,36.63867465409534,28.813540952751588,52.05770114569218,21,0.9773262867530377,15,21.5,28,200.11687113393026,3.218501960651715
0.3239062212760921,31.953541517627826,24.627044443606785,18.986400366564677,50.35004442122313,21,0.6316394513456802,15,21.5,11,91.79672961269307,2.7441822675694336
0.30316673800780314,44.58767807426474,42.84883541466464,17.29438055984004,58.11461551546129,21,0.49951061534070196,15,21.5,27,173.31140204428857,3.2558562827658775
0.550362542629343,39.785953931455545,30.515182131654946,17.921554508788816,54.2363185621727,21,0.9086347210117911,15,21.5,9,96.67454267489236,2.1935090648298736
0.7323908535339068,33.81740943430287,70.23335585009312,25.308904552207583,55.96706452659616,21,0.4855261921629172,15,21.5,11,118.25579970716444,2.288003212979913
0.4941239764362474,28.721710895883454,35.60398873544095,19.50701734681074,51.99341407075449,21,0.8015223655366328,15,21.5,14,120.75974896254597,2.721259620503092
0.8813224168653455,39.312893371658305,53.42379570126886,32.14785372201737,52.20339487989623,21,0.3608261908370923,15,21.5,18,158.5197525660255,2.81414960896167
0.5143752860573098,41.93822591161807,50.222885941759344,32.297099944166014,51.315860473930606,21,0.39102951990114715,15,21.5,20,143.64429364568653,3.3132074546214905
0.9204833833118256,27.206715071888844,31.667865587310736,34.92273304475437,54.79142345430867,21,0.7828146648790173,15,21.5,24,196.29237498406957,2.888505035426987
0.9720774264324294,22.283534221817455,58.66383531442537,29.418900605435645,54.13159894345095,21,0.6207104488340414,15,21.5,9,112.60522672163984,2.3967865927068437
0.677210718258161,20.378661306759604,47.14555048115858,29.432923553840553,49.08904005404771,21,0.7682327271717864,15,21.5,24,177.19199416156923,3.177760929074959
0.8459071283089705,21.993695323101477,26.010852608593066,28.092430771537614,59.36925363557815,21,0.6486902594183377,15,21.5,18,152.70407553519053,2.8179846293284676
0.31091642953041704,22.33354871935523,51.12841313543631,31.33611234869554,47.342992105640086,21,0.5509247257991319,15,21.5,12,102.38255156222188,2.7496112108136708
0.9640584991225789,33.2072217863695,54.017806379059664,21.531750967576272,45.93803393225177,21,0.6808449746443446,15,21.5,28,210.04435809045654,3.0338283107410446
0.6588415947281265,44.4302522800287,79.95559631821149,23.155195052674195,45.5945670529255,21,0.8410144268200792,15,21.5,17,141.6297969279219,2.6914597538496885
0.9243186115757465,23.07775279978057,49.21108325094235,24.06584115880807,58.00831704111989,21,0.6398618396711017,15,21.5,5,97.38563373229236,1.7166911228914568
0.9820924116045693,33.507091204623784,69.11113638056378,25.28809852670235,48.30154703033583,21,0.34953223469135036,15,21.5,22,186.11155600870902,2.7129817826977436
0.8015049212276522,42.73472632755477,58.66103170023303,28.991406276335006,54.336953587024624,21,0.9781305157618938,15,21.5,29,218.37196476746007,3.0190096918983453
0.7264031315458073,31.202726052417503,50.944821938360995,30.98134498927371,55.22633674766739,21,0.9209767410328198,15,21.5,15,139.6115693091955,2.6972252311922382
0.46878898938329133,22.655492708346003,33.30417182140462,30.74617162210108,46.55536954618794,21,0.47094268605494666,15,21.5,11,109.50502476183304,2.56794218424229
0.582707613618262,30.820185026260507,55.71299573140194,21.584832053174065,57.384722861068255,21,0.7919573207722623,15,21.5,14,126.06445145762206,2.577289344413241
0.6929367570830093,34.91035568421337,25.955704588400735,25.12926136819041,49.551067881552314,21,0.6917657771312897,15,21.5,14,122.86145223144021,2.8586932160426732
0.9466041992704024,40.97632921332652,32.4273914273779,20.713827876559563,47.339430812101966,21,0.8984798401990708,15,21.5,20,182.3536384161683,2.4674322477261206
0.9037350823074102,41.869669576206135,68.92720013906758,34.75286764182836,51.95896970727462,21,0.5627558787561042,15,21.5,23,184.56862811757077,2.9646522415751937
0.3323981276257286,38.39962069225827,49.504372530615825,28.364188306184914,49.98307056594993,21,0.7559719176293085,15,21.5,18,127.58877914507396,3.2156007450786497
0.4610649926322176,26.33634222692629,59.5489246576632,33.33178649819381,53.65017456614244,21,0.5892033493180997,15,21.5,30,196.8168069787489,3.3265115806021024
0.6874160766415969,24.98760167217265,76.10864578281374,30.033749367643715,56.905155100573396,21,0.765896415640769,15,21.5,19,154.86846458047413,3.0798771056265584
0.7221800392605643,18.28917944487686,45.04928305853099,28.161618805561517,51.31093772389798,21,0.5531301322401133,15,21.5,5,81.90178395832564,2.021273320512091
0.44099953490080007,32.30329313328084,30.008736175113867,28.022632674974783,45.11922064961088,21,0.30952853052641477,15,21.5,22,152.42398694840244,3.3222580472152137
0.3021906895867639,33.35587082039889,27.282044224221387,23.591270413785608,52.38985075036748,21,0.5932336500803486,15,21.5,11,99.33196004272016,2.6665066826159554
0.4632382066747987,25.528933731303397,53.92400643637174,16.65328841556464,56.590418418087346,21,0.44125269750714197,15,21.5,29,181.25422473455927,3.4198063974112416
0.7949167822624414,32.15886930799901,74.55454525241669,17.41141845231613,55.84954136419624,21,0.4715848782533417,15,21.5,8,101.72837803175139,2.096690774903254
0.9141127737396952,39.701907167943254,71.88957721253796,19.01021924117856,46.31794710325072,21,0.37161033239137375,15,21.5,5,94.20514129377332,1.6078691901044968
0.6042117929599921,21.787827323745994,77.25369833426869,29.36442072125196,54.126442009946885,21,0.975594128387901,15,21.5,20,160.09438915705684,3.0019792720123952
0.5426945227964309,36.152092304252804,68.32467704072332,26.971189142174502,56.25719820088636,21,0.6242895840511691,15,21.5,17,140.2682466263016,2.717149099393019
0.4130756966916502,39.63189028189316,20.297833292035243,18.81246341626387,45.623789142444515,21,0.6590184179292458,15,21.5,18,131.04785958080222,2.970053020875383
0.6123956179989922,20.65379829030119,53.637457761182,21.379053828074845,47.68310710763444,21,0.7603632505612207,15,21.5,25,174.15655732771913,3.15800992525022
0.46625865042969716,33.28313648726409,21.046480561202657,18.401990976306728,46.36739488393812,21,0.4588662092555007,15,21.5,29,194.52094042826795,3.222596081242555
0.4398623767776364,21.35476043694208,38.80880947972561,24.62145567455292,58.80280335318773,21,0.5253638197494993,15,21.5,10,99.27266623228302,2.5005471132602826
0.6061506418977975,27.636995262973432,68.91490487440942,31.282711706741438,48.41404950309416,21,0.9843937801434064,15,21.5,10,106.33054234229755,2.5157916557309368
0.9281681283489323,33.66964669711763,55.91123530865966,34.443039669921085,46.32949340446896,21,0.456190714707604,15,21.5,23,181.37907195187424,3.014856915091282
0.5088429858680448,34.040854999843255,58.266910750561756,33.641231735772365,45.249918786578256,21,0.5016871819429845,15,21.5,18,137.2322860529232,3.1801105219334977
0.7520201567373668,43.716140066273766,67.17759396835106,21.225740117382337,58.38093247923416,21,0.8183765113791863,15,21.5,3,77.42446718895005,1.780535124833224
0.7255576060255228,41.79384153447785,32.74690035224668,27.83545781973799,46.24265011614415,21,0.4117839451658381,15,21.5,9,105.27302087518201,2.3965259890211295
0.782394881791532,20.14273608405445,51.80559184260941,34.31934404254099,46.871829816254866,21,0.8629923356872966,15,21.5,13,133.1907721069506,2.6014488069068036
0.6410365405994947,41.0617318826629,39.638657391297635,25.13333395990048,46.33288563202227,21,0.30779122738299686,15,21.5,2,60.40753547410911,1.454770022297983
0.7560485123501259,30.97756048469158,47.609194660326466,26.069941867973206,50.24854644531928,21,0.5159402095999465,15,21.5,27,202.2685859179642,3.0710046687772423
0.6972000518528781,28.731306161854683,43.69475115838229,29.03958829979976,52.0371167827188,21,0.7441060967258474,15,21.5,22,173.20970567943536,2.940384649426957
0.9825884018145532,37.70232101557913,53.43201289500543,26.71117932944106,50.59807759857864,21,0.5519417201996264,15,21.5,29,219.5322864486218,2.9590529672307597
0.3305225514810974,40.821276002044094,52.19993873124118,30.195221022170617,51.095721567676854,21,0.623276290137919,15,21.5,7,71.60179453737545,2.934391742785253
0.9732852630600415,19.980131611582912,26.562477758186855,27.773534966320323,50.6499797240511,21,0.9833410532490423,15,21.5,6,113.2995928978442,1.7721845320819902
0.9857772018345183,39.09198504171353,74.03982482180199,34.095633920749975,46.735114916897615,21,0.4141260530320267,15,21.5,15,147.36129048763922,2.6550150844519136
0.33216736510721867,30.19775444285158,48.78665062667811,34.8631247538141,55.91767698155367,21,0.7030206881536705,15,21.5,13,107.15591168883988,3.0671539819848963
0.7769578481777357,19.264917201557765,45.76685285033402,27.746134777152008,46.314213018642754,21,0.8146377862066754,15,21.5,9,112.1257141159089,2.223867196517345
0.3703273107911116,27.31929039952835,47.78226520399104,28.281476934048374,47.90654525979354,21,0.8973351277019384,15,21.5,25,174.4164089338133,3.2558129424481046
0.6487441781060019,44.90927199103129,68.46169411529979,18.354114894812295,47.56697616201237,21,0.6085653468162866,15,21.5,27,188.82493365914783,3.0942573144999903
0.9610235821508311,31.88184355648866,60.9812985902759,15.58502805274685,52.662420053651445,21,0.35266841412472777,15,21.5,10,114.25045709783095,2.1688311138754472
0.40945672684256673,21.849120761413523,22.64860591451425,34.44569235302576,52.338657228239505,21,0.3198363773540636,15,21.5,31,194.73101882857273,3.4898751096143723
0.796145284483362,39.7178573257122,34.657420613510055,15.897514738018186,45.304975213218064,21,0.36576826149312647,15,21.5,5,88.6851500630409,1.5082638504127825
0.7038229362359651,19.34701614089747,35.24910976675959,25.43314555795693,48.5806771237087,21,0.5597027943299626,15,21.5,7,94.88629821948328,2.1775107334327513
0.7138813434729641,41.56607595762497,36.335080338743424,26.383673040304053,48.67654662523336,21,0.7191296919027528,15,21.5,6,98.68680883102734,1.9860418839926473
0.5815950034315969,31.872890061746944,50.40198017081279,23.296581616131768,46.31244099173967,21,0.7713616852020939,15,21.5,10,106.19547496735618,2.3718101655800266
0.3480673484216798,27.72658776286753,48.940305311716244,32.50039569776519,50.89515487590022,21,0.3718964411147888,15,21.5,11,97.93894545946233,2.5758262385375037
0.7753151176709792,24.89203288720433,58.39961247127611,17.046418651023146,46.0174067240347,21,0.4868506544421509,15,21.5,31,214.87501450450898,3.09894046666792
0.5271270357962528,29.622975029232563,64.86824729407044,15.831764357566211,55.40670698909283,21,0.6345144693244744,15,21.5,23,163.67619599356425,2.916451603194983
0.41013059538157476,19.904026592849103,50.03654629634882,24.805534099090533,56.82587350833527,21,0.9406225620803266,15,21.5,29,191.12603170871228,3.22443309417514
0.5264694422135499,30.92808430089568,23.213023190827432,32.591425892950795,54.618886655684435,21,0.8842250971135439,15,21.5,19,148.53073974139744,3.094812302115533
0.4089070808048116,29.563252902267088,71.65201660887104,15.089397092914949,46.41466027637941,21,0.9007598589635142,15,21.5,9,100.45920055975586,1.9944879966575098
0.8239748375364806,19.99807417480431,50.490184175181014,25.225948343045907,47.96919333684278,21,0.5899875489857329,15,21.5,10,113.84787964339301,2.2726649221635586
0.7676457985120826,23.642299310395796,76.01708599072799,28.100820069714395,50.88254305865159,21,0.748945342863745,15,21.5,25,191.46861281577213,3.0485020652882993
0.8711413408352184,36.754880636359054,79.41249839143478,18.22875317046639,58.51929754419548,21,0.5265001404158377,15,21.5,9,110.88072947889417,2.004177827943329
0.6150050746099325,24.77850181086508,42.977200282200016,31.5237145047177,56.94978171486109,21,0.7266481563837293,15,21.5,9,105.19662851314469,2.3366496033065314
0.6494649759830322,21.44414815785266,55.45031272156213,27.831311437369163,47.38768952560562,21,0.397521247429959,15,21.5,29,201.55557719076575,3.2254017477816834
0.9985409734395567,27.42766543666274,49.12594454697535,33.966610650021025,56.96520427109856,21,0.6765588170765631,15,21.5,22,181.58031706260553,2.974894398703262
0.5009369567496623,20.87489813157443,41.904825962811955,29.796942872515018,59.95540787509867,21,0.9752086847785326,15,21.5,26,183.33270010204723,3.3038580405743194
0.5735263288331558,27.36151774160585,50.68671472322681,19.235716307282352,58.70636410838192,21,0.44942677138916753,15,21.5,25,170.74486415400258,3.137376873132045
0.6372841894078761,22.892272320308564,25.684080297722964,16.9380483997232,54.5695847994764,21,0.4548883301176615,15,21.5,2,68.51987383007061,1.228596482596255
0.7691680786999218,44.19118753516021,53.21273798737928,23.64273753392347,54.44871032150832,21,0.7205413039383524,15,21.5,21,166.61135758649053,2.8930849562456573
0.7472515154279933,26.203846614507377,56.07841092904773,30.53181998523548,53.4608318715852,21,0.3029519082820478,15,21.5,15,131.73635667775528,2.8239891890659834
0.8307974250637784,31.317343049413033,78.00776487442616,32.620534045666815,49.03852923495139,21,0.538199632930522,15,21.5,5,97.67263774620702,1.888469381529648
0.3747498276637342,21.51709432961819,22.191954009182265,28.281415077019172,47.341446319626336,21,0.4798102121180989,15,21.5,29,187.08135513720396,3.420212615433575
0.42907391392109884,27.139363540442076,61.0492132324016,33.74663452603383,58.48573086091738,21,0.8544066454511947,15,21.5,16,124.07017603997805,2.9225584300009073
0.6218905996185742,37.21670068930422,30.950393091251037,19.67877877378342,46.923858086492075,21,0.4809479829999153,15,21.5,9,104.57383905813246,2.534582868551205
0.46824231330877153,41.479292874840965,52.40109948365521,20.08801182134011,49.83368592033343,21,0.32104000771540164,15,21.5,26,170.5559077300964,3.283249919030801
0.7872992618135374,38.752493729226984,62.809219883945616,15.038559055936943,59.301770753000575,21,0.5534774088709401,15,21.5,16,145.51124095128483,2.3430563249707665
0.6768341886936506,34.542651860064,52.27549882969094,26.220363606353683,55.026553107670885,21,0.5530906422092003,15,21.5,26,186.70151245949876,3.090518406861484
0.5405144103294991,29.364586580110775,49.57693415966568,34.01152774969841,54.36280971763704,21,0.6471909007086473,15,21.5,14,126.75360223063471,2.678918858229958
0.737381240257625,44.69618677573977,33.89701625489786,34.32740562345043,59.130403862529256,21,0.6217754807740038,15,21.5,25,186.08584369276323,3.1251166425935755
0.6955797550910549,41.860562920387466,41.191599878912044,17.781108713476172,54.79223181903626,21,0.36501244185676535,15,21.5,30,202.47421663084157,3.2438111271633026
0.42193339335323793,42.04462897511395,71.68941492938845,31.21879431089295,46.2659117632089,21,0.8666560584675844,15,21.5,2,62.03976220152184,1.6297365770238408
0.9948838752662899,26.36509592955261,79.19893220091902,23.79756903323439,54.845181158575585,21,0.6564769885849457,15,21.5,16,160.82421959984478,2.40019939526349
0.5504139167341314,41.26319732111084,68.71627226075825,23.57965644441291,47.90587561072376,21,0.944174904087959,15,21.5,11,127.76334113741672,2.1875621422630536
0.9221811477504165,39.24520210509016,52.46706418095683,18.350371052014477,51.43476111256011,21,0.45681940317831704,15,21.5,8,109.28525623691378,2.222829176428836
0.7064490432822014,20.191364423681822,71.28458006109929,29.297219991442965,45.6898526286603,21,0.5471740368813132,15,21.5,26,195.0754504110803,3.017332672979754
0.6746606012435565,34.019921818582255,29.799928175984412,18.53733036236124,51.91348425915505,21,0.49732241327047544,15,21.5,29,198.35738324498385,3.142359894919925
0.4900753564206486,38.244874898551814,21.688139830237468,25.56250105721858,49.068968845979356,21,0.5526314725970549,15,21.5,26,172.98417216073062,3.354380807102877
0.6898643138752326,21.808624189825625,58.947434748341884,17.567057784091816,48.5363050137788,21,0.5055811750408444,15,21.5,30,205.61120942235675,3.187603844585482
0.5782214275325115,38.93174964778825,70.3812158835157,29.312156825297215,48.98179276254662,21,0.4152644311782244,15,21.5,7,85.78587891422885,2.4139434709052385
0.5921966048338707,33.19262548640789,53.000611669782934,18.93073273866748,54.40901972417434,21,0.5829146761923052,15,21.5,4,81.36439024811949,1.4671490101209474
0.8591144145838874,19.959078138994904,36.43596151598502,16.675643294100112,45.20458251680553,21,0.6353374449568159,15,21.5,15,145.13072993401008,2.4056596038576807
0.3796617044832936,20.108334416911234,42.94427671558218,20.3720508540772,45.22118269432575,21,0.8000062172079736,15,21.5,8,88.16198707162596,2.3214119949686114
0.5215411250711713,26.14836361624465,46.98360959043502,15.48147825048284,49.739238467208665,21,0.36041470800205305,15,21.5,6,73.39967312207025,2.1839705213565304
0.7121733555062864,26.206732414172997,25.401574528382895,20.623522644114605,59.089714107406394,21,0.7354681729594782,15,21.5,18,152.20783472108772,2.681404285052399
0.7150365782524873,20.419459648845088,55.06534394985488,34.63018822241213,57.53190169452556,21,0.6370486593970518,15,21.5,29,207.7059380879916,3.223697459388542
0.33327676791868494,30.571175679962536,59.006660802039775,34.257179202977156,55.55073631043528,21,0.6784248727141461,15,21.5,30,197.0910872159418,3.323716008351855
0.9103803492831726,31.470799577026895,78.6839780728334,29.2487902340849,59.82870594972769,21,0.8355245669557658,15,21.5,23,186.56185029792243,2.9357835102637093
0.792092261868993,18.347050523341107,36.59076275141798,25.493370278297647,58.42898212189819,21,0.8553065037448107,15,21.5,8,99.96148965823024,2.4387262936096397
0.46887645752377316,20.03887462484878,61.95043298134422,34.16107545703388,57.21330414746838,21,0.9937263717114542,15,21.5,24,177.65819315556274,3.219246123306121
0.4488239816668684,21.377558552718963,57.82422507294774,33.750942667360384,57.99524285594446,21,0.9786976367475868,15,21.5,5,80.82542267470313,2.154860203400186
0.4374769649197068,27.088243134411737,42.28049815065715,21.79150807893647,47.121889653238256,21,0.4736727200660514,15,21.5,3,47.75932166848325,2.389676226350914
0.6879168388385172,25.02307457278544,78.95316467845369,33.18785748641726,49.866615653100304,21,0.8930858915416355,15,21.5,17,150.88573437240035,2.7677452136743614
0.5994776508880689,19.014712656285724,54.527688068063725,16.330442983570357,53.33088472465854,21,0.43234302763608234,15,21.5,4,68.6675187260772,2.0110122647982345
0.880673144317794,35.206382909400354,27.260746100767662,27.27838340374914,52.89548303399635,21,0.7444484198777852,15,21.5,25,197.95777698852933,2.8404835740750385
0.7540327122679775,36.7854855671495,69.49056335763585,30.69059436702673,45.31616814238804,21,0.6086290900280826,15,21.5,15,131.54130524904,2.765210666430305
0.45679890847827853,27.842356008525215,33.75734528284622,19.397923892615076,48.627357584517085,21,0.5195388270235051,15,21.5,23,160.33135456219094,3.117450488382367
0.9484883116146405,32.793608563784574,63.501213504113885,31.72118915372436,45.925036251511564,21,0.7693419194428073,15,21.5,17,166.9503974147655,2.5644586694629536
0.37527749465047905,32.121058558815285,35.983661310389046,32.62141228046701,59.31090465563997,21,0.9652883568709163,15,21.5,5,71.1613496617614,2.4997383487417917
0.4593500980396079,41.63538831703815,65.98110055335917,20.101150664331144,51.97674568045829,21,0.861372882299138,15,21.5,12,113.35632552051416,2.5152155416717585
0.6450716843863487,40.07215980218489,72.89553882237095,26.20207558368186,49.65759369034065,21,0.35825334164470807,15,21.5,9,92.17422702480275,2.611655524918653
0.4288943173044085,29.879431396888638,75.93264692406851,23.26825781688878,56.033058878092355,21,0.9499511240018215,15,21.5,20,152.63396582063567,2.956391728475426
0.659408787299537,38.12909821475124,51.41208090541524,24.240368753692334,46.419169901470404,21,0.8776586813497489,15,21.5,17,144.87752026933543,2.878557199182117
0.6347873729467085,43.246569033420656,25.41644728158771,34.77142500412158,57.445690469027305,21,0.8835135497465825,15,21.5,4,72.54006384623217,2.3403439498774037
0.9133402603031098,25.08850210380942,56.179970225525864,27.664665977401413,46.13952857873842,21,0.9293594669838456,15,21.5,9,122.1470541927008,2.051210652380961
0.9130814878964324,42.649373975910066,50.786865174300914,26.80861483507924,54.04994859751195,21,0.41317361361426375,15,21.5,11,131.1847552980455,2.2386526862222142
0.6920364186456616,35.924710617455425,75.48725642887332,32.80581180246587,59.96469977022061,21,0.7013139682254468,15,21.5,7,93.61714039749762,2.3073077033062965
0.4297093636879678,36.01294099931199,56.54896711469818,31.42772231238637,58.746618362046135,21,0.9490498866491404,15,21.5,4,69.31635061696036,2.2324685479043653
0.9348082588631537,37.26115465895657,35.153736840353304,23.376030848072407,56.59001899405171,21,0.33423905780050495,15,21.5,7,102.0354837068627,2.073192242979486
